,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
40,Cameroon,CMR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.54600000000001,41.988,42.428999999999995,42.868,43.303999999999995,43.74100000000001,44.184,44.64,45.111000000000004,45.598,46.104,46.626999999999995,47.163000000000004,47.705,48.247,48.784,49.31100000000001,49.825,50.318000000000005,50.781000000000006,51.211000000000006,51.604,51.958,52.266000000000005,52.518,52.698,52.787,52.781000000000006,52.68,52.49,52.208999999999996,51.835,51.39,50.91,50.433,50.015,49.708,49.543,49.538000000000004,49.7,50.026,50.495,51.059,51.67100000000001,52.301,52.916000000000004,53.494,54.033,54.535,54.996,55.424,55.832,56.24100000000001,56.665,57.111000000000004,57.582,58.073,58.575,0.0
41,"Congo, Dem. Rep.",COD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.098,41.312,41.528999999999996,41.755,41.995,42.257,42.549,42.868,43.208,43.563,43.915,44.247,44.545,44.803999999999995,45.026,45.222,45.41,45.608999999999995,45.833,46.086000000000006,46.363,46.651,46.937,47.208,47.461000000000006,47.705,47.955,48.221000000000004,48.501999999999995,48.787,49.043,49.225,49.31100000000001,49.302,49.22,49.111000000000004,49.04,49.066,49.233000000000004,49.556999999999995,50.041000000000004,50.667,51.385,52.144,52.917,53.675,54.401,55.091,55.743,56.35,56.907,57.418,57.894,58.347,58.782,59.205,59.621,60.031000000000006,0.0
42,"Congo, Rep.",COG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.602,49.25,49.863,50.437,50.97,51.46,51.907,52.317,52.696000000000005,53.049,53.38,53.691,53.986999999999995,54.27,54.544,54.815,55.086999999999996,55.361000000000004,55.632,55.895,56.143,56.372,56.571000000000005,56.729,56.835,56.876999999999995,56.843999999999994,56.736000000000004,56.553000000000004,56.295,55.95399999999999,55.521,55.008,54.438,53.842,53.247,52.677,52.163999999999994,51.748000000000005,51.473,51.397,51.577,52.016999999999996,52.703,53.608000000000004,54.687,55.881,57.115,58.321000000000005,59.452,60.473,61.37,62.169,62.89,63.536,64.112,64.625,65.08800000000001,0.0
43,Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,56.751999999999995,57.283,57.775,58.238,58.678000000000004,59.1,59.5,59.876999999999995,60.233000000000004,60.574,60.91,61.248000000000005,61.598,61.966,62.36,62.791000000000004,63.271,63.79600000000001,64.354,64.932,65.506,66.04899999999999,66.541,66.965,67.315,67.58800000000001,67.789,67.938,68.06,68.171,68.292,68.443,68.63,68.857,69.125,69.428,69.756,70.09,70.416,70.727,71.01899999999999,71.293,71.556,71.813,72.062,72.303,72.532,72.749,72.952,73.143,73.325,73.5,73.673,73.847,74.02199999999999,74.2,74.381,74.562,0.0
44,Comoros,COM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.446999999999996,41.846000000000004,42.245,42.644,43.043,43.446000000000005,43.858000000000004,44.283,44.724,45.178999999999995,45.641999999999996,46.103,46.556999999999995,47.001000000000005,47.441,47.887,48.356,48.86,49.406000000000006,49.992,50.615,51.265,51.925,52.58,53.221000000000004,53.843,54.446000000000005,55.033,55.605,56.153999999999996,56.677,57.168,57.623000000000005,58.038000000000004,58.407,58.722,58.972,59.16,59.294,59.388000000000005,59.46,59.528999999999996,59.617,59.738,59.903999999999996,60.126000000000005,60.407,60.733999999999995,61.093999999999994,61.475,61.861999999999995,62.24,62.596000000000004,62.923,63.216,63.473,63.701,63.912,0.0
45,Cabo Verde,CPV,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.928000000000004,49.123000000000005,49.4,49.771,50.235,50.772,51.349,51.934,52.511,53.078,53.669,54.331,55.096000000000004,55.973,56.94,57.95,58.937,59.836999999999996,60.606,61.228,61.708,62.073,62.376000000000005,62.663999999999994,62.958,63.268,63.592,63.918,64.238,64.556,64.877,65.204,65.543,65.902,66.288,66.72,67.221,67.793,68.421,69.086,69.747,70.358,70.882,71.293,71.584,71.76,71.842,71.869,71.881,71.899,71.941,72.01899999999999,72.127,72.259,72.418,72.59899999999999,72.798,73.00399999999999,0.0
46,Costa Rica,CRI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.556000000000004,61.269,61.964,62.63,63.25899999999999,63.848,64.399,64.92399999999999,65.434,65.937,66.439,66.946,67.46,67.983,68.51899999999999,69.072,69.648,70.242,70.846,71.452,72.045,72.61,73.135,73.612,74.035,74.40100000000001,74.714,74.984,75.223,75.438,75.638,75.83,76.016,76.2,76.385,76.571,76.759,76.942,77.119,77.288,77.44800000000001,77.597,77.736,77.868,77.993,78.11399999999999,78.234,78.355,78.48100000000001,78.613,78.756,78.911,79.077,79.25399999999999,79.44,79.634,79.831,80.03,0.0
47,Caribbean small states,CSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.37069108,62.86916826,63.32744996,63.74219762,64.11307197,64.44231641,64.73445102,65.00014986,65.24964662,65.49235894,65.73618769,65.98698206,66.24600191,66.51213542,66.78454999,67.06070647,67.33910898,67.61304213,67.87800967,68.13061113,68.36712015,68.58112103,68.77065874,68.93702581,69.07593498,69.19044281,69.28415676,69.37215855,69.43530501,69.5015474,69.56325551,69.61968645,69.70662604,69.71252155,69.75625958,69.80350215,69.85775325,69.98929645,69.99878716,70.09096878,70.20376854,70.34122065,70.5733907,70.68737639,70.89174012,71.11305695,71.34540591,71.58238536,71.81658119,72.04214711,72.25239203,72.44463184,72.61917985,72.77917989,72.92618028,73.0627324,73.1924085,73.31837231,0.0
48,Cuba,CUB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.833999999999996,64.445,65.066,65.696,66.328,66.958,67.575,68.17399999999999,68.748,69.293,69.812,70.31,70.791,71.259,71.712,72.14399999999999,72.55,72.923,73.258,73.55199999999999,73.803,74.013,74.184,74.32300000000001,74.435,74.51899999999999,74.574,74.602,74.61399999999999,74.622,74.64399999999999,74.702,74.807,74.96300000000001,75.169,75.415,75.683,75.95,76.203,76.437,76.658,76.88,77.119,77.381,77.663,77.95,78.225,78.469,78.672,78.833,78.959,79.064,79.167,79.282,79.415,79.57,79.742,79.921,0.0
49,Curacao,CUW,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.70975609999999,75.36341463,75.3097561,76.15609756,0.0,77.47317073,77.52439024,77.82682927,77.97560976,78.07560976,77.7195122,78.01707317,0.0
50,Cayman Islands,CYM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.1902439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,Cyprus,CYP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.618,69.949,70.27199999999999,70.587,70.895,71.197,71.491,71.77600000000001,72.05199999999999,72.318,72.57600000000001,72.825,73.067,73.301,73.53,73.753,73.971,74.183,74.39,74.592,74.79,74.984,75.17399999999999,75.359,75.541,75.718,75.892,76.063,76.23,76.393,76.554,76.711,76.865,77.017,77.166,77.312,77.456,77.598,77.738,77.876,78.01,78.14,78.264,78.38600000000001,78.506,78.631,78.764,78.911,79.071,79.245,79.43,79.62,79.81,79.995,80.173,80.344,80.508,80.67,0.0
52,Czech Republic,CZE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.34878049,70.51268293,69.78682927,70.30439024,70.45951219999999,70.16317073,70.38487805,70.26414634,69.84073171,69.36707317,69.4402439,69.67707317,70.17658537,70.02268293,70.08658537,70.41463415,70.53268293,70.57341463,70.64390244,70.7495122,70.27804878,70.72219512,70.80780488,70.59146341,70.83756098,71.04634146,70.99731707,71.44560976,71.64146341,71.67560976,71.38390244,71.89829268,72.27170732,72.76780488,72.97268293,73.07487805,73.71463415,73.82487805,74.51463415,74.66829268,74.96829268,75.17317073,75.22195122,75.17073171,75.72195122,75.92439024,76.52439024,76.72439024,76.97560976,77.07804878,77.42439024,77.87317073,78.07560976,78.17560976,78.82439024,78.57804878,79.02682927,79.47560976,0.0
53,Germany,DEU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.31002439,69.508,69.69153659,69.85960976,70.01370732,70.15182927,70.27141463,70.374,70.46509756,70.55068293,70.63978049,70.74287805,70.867,71.01668293,71.19541463,71.40173171,71.63414634,71.88368293,72.14329268,72.40853659,72.67790244,72.95039024,73.227,73.50519512,73.78292683,74.05463415,74.31373171,74.55968293,74.7924878,75.01314634,75.2277561,75.31951219999999,75.81951219999999,75.87073171,76.27073171,76.42195122,76.67317073,77.07317073,77.47560976,77.72682927,77.92682927,78.32926829,78.22926829,78.3804878,78.68048780000001,78.93170732,79.13170732,79.53414634,79.73658537,79.83658537,79.98780488,80.43658537,80.53902439,80.4902439,81.0902439,80.64146341,80.9902439,80.9902439,0.0
54,Djibouti,DJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,44.038000000000004,44.468999999999994,44.891999999999996,45.309,45.727,46.166000000000004,46.653999999999996,47.203,47.81399999999999,48.476000000000006,49.16,49.827,50.442,50.982,51.442,51.832,52.177,52.513000000000005,52.865,53.24100000000001,53.638999999999996,54.049,54.451,54.828,55.174,55.488,55.772,56.032,56.271,56.488,56.678000000000004,56.831,56.943000000000005,57.016999999999996,57.056000000000004,57.065,57.05,57.022,56.998000000000005,56.992,57.021,57.1,57.233000000000004,57.424,57.677,57.998999999999995,58.393,58.848,59.345,59.865,60.383,60.87,61.31,61.691,62.006,62.26,62.465,62.643,0.0
55,Dominica,DMA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.46341463,0.0,0.0,0.0,0.0,71.96341463,0.0,0.0,0.0,0.0,73.95121951,0.0,0.0,0.0,0.0,75.95121951,0.0,0.0,0.0,0.0,76.59756098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,Denmark,DNK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.17658537,72.43829268,72.31975609999999,72.40048780000001,72.48512195,72.37073171,72.44414634,72.92219512,73.12146341,73.22097561,73.34341463,73.41463415,73.43902439,73.68219512,73.80829268,74.07512195,73.7397561,74.63243902,74.39292683,74.21926829,74.10170732,74.2304878,74.55121951,74.4204878,74.56219512,74.42756098,74.5797561,74.69121951,74.77170732,74.7997561,74.80536585,75.15780488,75.19414634,75.11682927,75.37512195,75.21268293,75.59146341,75.94512195,76.13902439,76.34146341,76.59268293,76.79268293,76.89512195,77.14390244,77.49268293,77.84390244,78.09512195,78.19512195,78.44634146,78.59756098,79.1,79.8,80.05121951,80.3,80.7,80.70243902,80.85365854,81.00487805,0.0
57,Dominican Republic,DOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,51.787,52.519,53.236999999999995,53.943000000000005,54.63399999999999,55.312,55.975,56.625,57.25899999999999,57.875,58.468,59.033,59.568999999999996,60.073,60.549,60.997,61.417,61.817,62.205,62.588,62.977,63.38,63.803000000000004,64.247,64.714,65.207,65.72800000000001,66.267,66.812,67.352,67.866,68.335,68.749,69.10300000000001,69.39699999999999,69.637,69.837,70.017,70.193,70.374,70.568,70.775,70.99,71.207,71.425,71.64399999999999,71.862,72.078,72.29,72.498,72.702,72.90100000000001,73.098,73.292,73.483,73.673,73.861,74.048,0.0
58,Algeria,DZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,46.138000000000005,46.596000000000004,47.053999999999995,47.507,47.956,48.391999999999996,48.809,49.208,49.595,49.98,50.369,50.77,51.198,51.673,52.215,52.863,53.658,54.606,55.696000000000005,56.906000000000006,58.196000000000005,59.521,60.823,62.047,63.156000000000006,64.113,64.896,65.525,66.025,66.416,66.725,66.983,67.226,67.482,67.774,68.115,68.50399999999999,68.926,69.367,69.822,70.292,70.778,71.27600000000001,71.78,72.281,72.767,73.225,73.648,74.032,74.374,74.676,74.944,75.187,75.418,75.641,75.86,76.078,76.293,0.0
59,East Asia & Pacific (excluding high income),EAP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.72463283,46.17287102,46.89380544,47.92475731,49.27273073,50.86049302,52.5717041,54.27178411,55.84055468,57.22147217,58.38933597,59.36110654,60.2059083,60.98386951,61.71318257,62.40446213,63.06388277,63.68264193,64.25523636,64.78091517,65.25764155,65.68693666,66.07498954,66.42431091,66.74115096,67.02802607,67.28826184,67.52267133,67.73498079,67.93097809,68.11513343,68.29103043,68.46303134,68.63804995,68.82476787,69.03476086,69.28036723,69.56206419,69.87980495,70.22634591,70.59431268,70.97170367,71.34297134,71.69669831,72.02580502,72.32532622,72.59507692,72.84129067,73.07029659,73.28364889,73.4823447,73.66913485,73.84581764,74.01349101,74.17624122,74.33497357,74.49253256,74.64794925,0.0
60,Early-demographic dividend,EAR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.21142304,45.8800009,46.48854404,47.03701103,47.63974018,48.23491251,48.87245058,49.43695149,49.98295278,50.51406053,51.03669078,51.5589821,52.08436232,52.62343661,53.16957202,53.72210497,54.27442232,54.81418688,55.33490416,55.83004628,56.29768935,56.74182641,57.17071466,57.59612439,58.02201559,58.45086805,58.88160491,59.31317039,59.73990014,60.17007813,60.60352817,61.0318789,61.46010308,61.88787895,62.3073631,62.71285036,63.10200104,63.47025228,63.82209178,64.16015981,64.48607304,64.80627362,65.12478813,65.44812293,65.78043288,66.12286084,66.47951379,66.84532278,67.21738361,67.59017772,67.95573244,68.30810435,68.64277594,68.95765752,69.24863965,69.51694097,69.76627113,70.00102514,0.0
61,East Asia & Pacific,EAS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.45668649,48.9892641,49.66251657,50.641270399999996,51.84238266,53.21555918,54.75245535,56.24072114,57.61584334,58.85620462,59.90932499,60.82884273,61.62248901,62.31961179,63.02011846,63.69122204,64.30143772,64.8845967,65.40708533,65.89775582,66.30975977,66.72411698,67.11285981,67.42833799,67.75557628,68.04161377,68.31228052,68.55803102,68.7448333,68.954498,69.13003362,69.31625389,69.4752401,69.65078091,69.84974219,70.0275189,70.30366477,70.58487703,70.88151054,71.20187914,71.57897995,71.95215037,72.30321695,72.64131941,72.96322808,73.23376157,73.51579403,73.76097782,73.98083231,74.20724353,74.38391549,74.54606546,74.74115423,74.91901498,75.08591768,75.24880585,75.40085776,75.55588441,0.0
62,Europe & Central Asia (excluding high income),ECA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,63.39579352,63.9158471,64.30937137,64.67347020000001,64.97091692,65.19449543,65.36258142,65.47976907,65.62168017,65.70594709,65.94920283,66.15188108,66.1940695,66.30237869,66.40570719,66.22385008,66.20499202,66.21158899,66.27807484,66.21994157,66.34515584,66.56027318,66.8940093,67.01390931,67.00877409,67.41853733,68.17613659,68.34700353,68.42069335,68.37385997,68.24359371,68.06192320000001,67.32420937,66.45902081,66.21956265,66.25829396,66.82482423,67.45037519,67.79875224,67.57273982,67.63742728,67.77229338,67.84985528,67.98209951,68.30723336,68.44378499999999,69.06596313,69.57572136,69.869713,70.46964794,70.77348453,71.34136454,71.66794802,72.06261291,72.26295997,72.54111038,72.86035301,73.17739785,0.0
63,Europe & Central Asia,ECS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.03744498,67.40061329999999,67.49343595,67.76202007,68.15809973,68.30843689,68.51753782,68.64053889,68.70975574,68.71561604,68.99304027,69.12963121,69.33378614,69.42903509,69.63275314,69.60738586,69.70820827,69.88071769,69.97011748,70.08910814,70.19342768,70.45849116,70.74955109,70.81901571,70.96939015,71.18193997,71.66695351,71.88385366,72.01148573,72.07416889,72.07474248,72.01223994,71.89779563,71.57721996,71.64844298,71.74171872,72.16030229,72.57578373,72.88961661,72.90340337,73.06075145,73.32149233,73.43403523,73.54533935,73.97848143,74.14019764,74.63472133,74.99098399,75.24792697,75.64124799,75.92966904,76.44221412,76.58872537,76.90135466,77.21613637,77.16220329999999,77.49829675,77.64580996,0.0
64,Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.236000000000004,53.842,54.409,54.931999999999995,55.407,55.84,56.236999999999995,56.615,56.992,57.376999999999995,57.783,58.216,58.678000000000004,59.167,59.681999999999995,60.222,60.781000000000006,61.353,61.93,62.511,63.095,63.68600000000001,64.286,64.896,65.51100000000001,66.126,66.735,67.332,67.91,68.464,68.99,69.487,69.956,70.4,70.82,71.217,71.594,71.953,72.297,72.624,72.933,73.22,73.482,73.72,73.937,74.13600000000001,74.322,74.501,74.678,74.859,75.046,75.244,75.449,75.661,75.87899999999999,76.102,76.327,76.551,0.0
65,"Egypt, Arab Rep.",EGY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,48.056000000000004,48.623000000000005,49.147,49.641000000000005,50.113,50.556000000000004,50.955,51.302,51.602,51.873999999999995,52.155,52.486999999999995,52.902,53.413999999999994,54.027,54.723,55.471000000000004,56.228,56.963,57.665,58.338,59.001000000000005,59.677,60.378,61.097,61.812,62.494,63.117,63.669,64.15100000000001,64.58,64.987,65.40100000000001,65.84,66.308,66.789,67.259,67.69,68.061,68.368,68.613,68.807,68.972,69.127,69.282,69.444,69.618,69.797,69.98,70.167,70.357,70.55,70.742,70.933,71.12,71.304,71.484,71.661,0.0
66,Euro area,EMU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.27448368,69.64526675,69.6038869,69.77353328,70.23349686,70.31979476,70.59670258,70.73689005,70.78713739,70.79391657,71.15831229,71.26627481,71.60580648,71.70103458,72.02685678,72.17027684,72.43577804,72.79108146,73.01220158,73.33538921,73.52962399,73.81234265,74.15521059999999,74.22972418,74.58787525,74.7575599,75.05692047,75.34808209,75.53569238,75.76152552,75.91145327,76.02506650000001,76.38008511,76.48673059,76.79501884,76.9558606,77.21844945,77.58153601,77.79717887,78.02123942,78.27507332,78.59711551,78.68446788,78.70718255,79.27870162,79.42628613,79.85613241,80.0998851,80.30291584,80.50518158,80.746781,81.23282147,81.22715131,81.51231497,81.93341724,81.56930856,81.94591276,81.95103759999999,0.0
67,Eritrea,ERI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.418,39.074,39.693000000000005,40.259,40.768,41.222,41.631,42.016000000000005,42.395,42.773999999999994,43.157,43.547,43.935,44.317,44.691,45.055,45.405,45.74,46.059,46.364,46.653999999999996,46.927,47.187,47.441,47.695,47.956,48.23,48.523,48.841,49.193000000000005,49.589,50.04,50.545,51.099,51.693000000000005,52.31100000000001,52.931999999999995,53.538999999999994,54.126000000000005,54.693000000000005,55.258,55.847,56.483000000000004,57.174,57.916000000000004,58.691,59.472,60.23,60.94,61.591,62.181000000000004,62.718,63.22,63.703,64.17399999999999,64.63600000000001,65.092,65.536,0.0
68,Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.10926829,69.4804878,69.51902439,69.68121951,70.3997561,70.80926829,71.05512195,71.25292683,71.53780488,71.05756098,72.02731707,71.6302439,72.81804878,72.61073171,72.9697561,73.31878049,73.64268293,74.13195122,74.29560976,74.81878049,75.34926829,75.52853659,76.13414634,75.90902439,76.29536585,76.2595122,76.5104878,76.72804878,76.74707317,76.81365854,76.83756098,76.97121951,77.41,77.54658537,77.90146341,77.98073171,78.1204878,78.60414634,78.66585366,78.71707317,78.96585366,79.36829268,79.56829268,79.6195122,79.87073171,80.17073171,80.82195122,80.87317073,81.17560976,81.47560976,81.62682927,82.47560976,82.42682927,83.07804878,83.22926829,82.83170732,83.32926829,83.32926829,0.0
69,Estonia,EST,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.90290244,68.36080488,68.74102439,69.05356098,69.30992683,69.51763415,69.68119512,69.80212195,69.88292683,69.92809756,69.93709756,69.90534146,69.83282927,69.72458537,69.59021951,69.44131707,69.29002439,69.14695122,69.02626829,68.93858537,68.90563415,68.97804878,69.12682927,69.37560976,69.27804878,69.3804878,70.08536585,70.64390244,70.69756098,70.03902439,69.47560976,69.37317073,68.86341463,67.9097561,66.5,67.54390244,69.61219512,69.8097561,69.35853659,70.06341463,70.41707317,70.25853659,70.90487805,71.31707317,71.9097561,72.56829268,72.69146341,72.81463415,73.77073171,74.82439024,75.42926829,76.22926829,76.32682927,77.14146341,77.03414634,77.5902439,77.64146341,77.64146341,0.0
70,Ethiopia,ETH,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,38.419000000000004,39.082,39.711,40.29,40.81,41.266999999999996,41.668,42.026,42.355,42.659,42.943999999999996,43.213,43.465,43.693000000000005,43.894,44.045,44.11600000000001,44.103,44.016000000000005,43.88,43.746,43.674,43.711000000000006,43.88399999999999,44.198,44.633,45.146,45.681999999999995,46.193999999999996,46.668,47.1,47.505,47.912,48.346000000000004,48.812,49.305,49.81100000000001,50.321999999999996,50.836000000000006,51.36600000000001,51.94,52.593,53.347,54.208999999999996,55.172,56.221000000000004,57.333,58.466,59.58,60.643,61.625,62.501000000000005,63.275,63.952,64.535,65.03699999999999,65.475,65.874,0.0
71,European Union,EUU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.28004265,69.59000329999999,69.51531665,69.76007363,70.22685236,70.33766714,70.56815181,70.67806094,70.72419567,70.67965437,70.99880258,71.10700341,71.41517769,71.53547074,71.82622231,71.92207205,72.12660969,72.41025751,72.52522209,72.76924997,72.86403878,73.2032712,73.46479979,73.52794971,73.8030261,73.87727661,74.14530328,74.38843922,74.57815234,74.7440103,74.86882390000001,74.96791326,75.28712345,75.39502021,75.69067971,75.81582449,76.06705169,76.36140249,76.59573699,76.82582381,77.15842713,77.49405713,77.60673668,77.69438884,78.19377286,78.36573065,78.73979368,78.96912166,79.18395702,79.44311804,79.72563731,80.23986815,80.25121645,80.53223222,80.91931999,80.62057914,80.97469388,80.99191040000001,0.0
72,Fragile and conflict affected situations,FCS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,40.81892868,41.34196702,41.88688222,42.45912183,43.05824857,43.67681113,44.30276136,44.92057166,45.51764874,46.08820211,46.63049743,47.148337700000006,47.64882615,48.13497535,48.60529134,49.05502196,49.47861278,49.87545354,50.25121635,50.61538209,50.97960794,51.46311409,51.85290081,52.25649328,52.66926457,53.08118102,53.48148802,53.86165473,54.19946672,54.49839853,54.85381237,55.06533917,55.24046675,55.39246283,55.5318947,55.66917975,55.81216684,55.968408,56.13659226,56.319117299999995,56.55824415,56.83781804,57.16181796,57.52578999,57.92334607,58.34539122,58.78295015,59.22332043,59.65431131,60.06832409,60.46104161,60.83537658,61.19858033,61.55471865,61.90263235,62.2405421,62.56940239,62.8889571,0.0
73,Finland,FIN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,68.81975609999999,68.84414634,68.57780488,69.01268293,69.22097561,68.97780488,69.47707317,69.66658537,69.61634146,69.50341463,70.17951219999999,70.01756098,70.70731707,71.22365854,71.13487805,71.67365854,71.81292683,72.3502439,72.89707317,73.15536585,73.44,73.74658537,74.29804878,74.20097561,74.51902439,74.22292683,74.56,74.59195122,74.57707317,74.79219512,74.81317073,75.22756098,75.45536585,75.70512195,76.39560976,76.4095122,76.69341463,76.87853659,77.09073171,77.29121951,77.46585366,77.96585366,78.1195122,78.36829268,78.71463415,78.81707317,79.21463415,79.26341463,79.56829268,79.7195122,79.87073171,80.47073171,80.62682927,80.97560976,81.18048780000001,81.4804878,81.42926829,81.42926829,0.0
74,Fiji,FJI,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,55.86,56.292,56.716,57.133,57.545,57.95,58.35,58.74100000000001,59.123000000000005,59.495,59.857,60.207,60.54600000000001,60.873000000000005,61.191,61.5,61.803000000000004,62.102,62.397,62.68899999999999,62.978,63.262,63.54,63.81100000000001,64.074,64.329,64.577,64.818,65.054,65.28399999999999,65.51,65.73100000000001,65.94800000000001,66.161,66.37,66.575,66.777,66.976,67.172,67.365,67.553,67.734,67.91,68.079,68.243,68.405,68.569,68.737,68.90899999999999,69.087,69.267,69.44800000000001,69.625,69.796,69.96,70.117,70.26899999999999,70.417,0.0
75,France,FRA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.86829268,70.11707317,70.31463415,70.51463415,70.66341463,70.81219512,70.96097561,71.16097561,71.3097561,71.45853659,71.65853659,71.90731707,72.10731707,72.35609756,72.60487805,72.85365854,73.10243902,73.35121951,73.60243902,73.85121951,74.05121951,74.3,74.5,74.8,75.0,75.3,75.6,75.8,76.1,76.34878049,76.6,76.84878049,77.1,77.3,77.64878049,77.75121951,77.95365854,78.30487805,78.60487805,78.75609756,79.05609756,79.15853659,79.26097561,79.11463415,80.16341463,80.16341463,80.81219512,81.11219512,81.21463415,81.41463415,81.66341463,82.11463415,81.96829268,82.2195122,82.67073171,82.32195122,82.52439024,82.52439024,0.0
76,Faroe Islands,FRO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.49756098,0.0,0.0,0.0,0.0,75.98536585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.21463415,75.46585366,75.71463415,75.91463415,76.11463415,76.41463415,76.61463415,76.81463415,77.06585366,77.36829268,77.57073171,77.82439024,78.02682927,78.2804878,78.43414634,78.63658537,78.78780488,78.9902439,79.1902439,79.44146341,79.6902439,79.8902439,80.13902439,80.38780488,80.58780488,80.8902439,81.14146341,81.39268293,81.69512195,81.94634146,82.19756098,82.4,0.0
77,"Micronesia, Fed. Sts.",FSM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.58,57.98,58.379,58.777,59.176,59.576,59.979,60.386,60.797,61.211000000000006,61.63399999999999,62.071000000000005,62.519,62.971000000000004,63.419,63.843,64.225,64.55199999999999,64.817,65.021,65.171,65.28,65.368,65.452,65.541,65.641,65.752,65.868,65.983,66.098,66.212,66.325,66.439,66.55199999999999,66.665,66.77600000000001,66.884,66.99,67.092,67.195,67.3,67.414,67.539,67.675,67.82,67.969,68.115,68.251,68.375,68.484,68.582,68.673,68.765,68.862,68.96600000000001,69.078,69.195,69.316,0.0
